Gene stable ID,Mouse gene stable ID,Mouse gene name,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000200922,,,,Y_RNA
ENSG00000212454,,,,RNA5SP286
ENSG00000202217,,,,RN7SKP47
ENSG00000252758,,,,RNU6-445P
ENSG00000200041,,,,Y_RNA
ENSG00000274852,,,,RN7SL422P
ENSG00000222452,,,,RN7SKP59
ENSG00000201711,,,,RNU6-1303P
ENSG00000278040,,,,
ENSG00000274326,,,,
ENSG00000207206,ENSMUSG00000065382,Gm23097,0,RNU6-1035P
ENSG00000277320,,,,
ENSG00000251776,ENSMUSG00002074984,7SK,0,RN7SKP242
ENSG00000199483,ENSMUSG00000084555,Gm25270,0,RNU4-15P
ENSG00000237160,,,,
ENSG00000200969,ENSMUSG00002075771,,0,
ENSG00000265801,,,,
ENSG00000212421,ENSMUSG00000077648,Gm24988,0,
ENSG00000212421,ENSMUSG00000088850,Gm24729,0,
ENSG00000231763,,,,SLC66A2P1
ENSG00000222293,,,,RNU2-36P
ENSG00000261499,,,,
ENSG00000251752,,,,RNU4-29P
ENSG00000278205,,,,
ENSG00000223012,,,,RN7SKP264
ENSG00000212316,ENSMUSG00000084453,Gm24596,0,RNU6-1228P
ENSG00000252167,,,,RNA5SP287
ENSG00000263967,,,,MIR4290
ENSG00000265112,,,,MIR3153
ENSG00000266855,,,,MIR3910-1
ENSG00000105829,,,,BET1
ENSG00000283351,,,,MIR3910-2
ENSG00000276023,ENSMUSG00000018648,Dusp14,1,DUSP14
ENSG00000252772,,,,RNU6-714P
ENSG00000265347,,,,MIR4291
ENSG00000199165,ENSMUSG00000065421,Mirlet7a-1,1,MIRLET7A1
ENSG00000199072,ENSMUSG00002075428,mmu-let-7f-1,1,MIRLET7F1
ENSG00000199133,ENSMUSG00000065453,Mirlet7d,1,MIRLET7D
ENSG00000265873,,,,MIR4289
ENSG00000207276,,,,RNU6-1160P
ENSG00000221269,ENSMUSG00002076830,,0,MIR1302-8
ENSG00000112234,ENSMUSG00000040410,Fbxl4,1,FBXL4
ENSG00000201830,,,,Y_RNA
ENSG00000278412,,,,MIR6854
ENSG00000277828,,,,
ENSG00000259238,,,,
ENSG00000277465,,,,
ENSG00000240235,,,,RN7SL794P
ENSG00000252942,,,,RNA5SP290
ENSG00000200966,,,,RN7SKP87
ENSG00000137809,ENSMUSG00000032243,Itga11,1,ITGA11
ENSG00000202308,,,,RNU6-996P
ENSG00000212521,ENSMUSG00000077273,Gm22779,0,RNU6-918P
ENSG00000238882,,,,RNU6-329P
ENSG00000199905,,,,RNU6-492P
ENSG00000253031,,,,RNA5SP291
ENSG00000244104,,,,RN7SL659P
ENSG00000222558,,,,RNU6-1064P
ENSG00000274263,,,,MIR7702
ENSG00000201583,ENSMUSG00002076063,7SK,0,RN7SKP191
ENSG00000005156,ENSMUSG00000020697,Lig3,1,LIG3
ENSG00000222327,,,,RNU6-855P
ENSG00000200261,,,,Y_RNA
ENSG00000222337,,,,RN7SKP225
ENSG00000222459,,,,RNA5SP293
ENSG00000274011,,,,Metazoa_SRP
ENSG00000263861,,,,MIR3927
ENSG00000206923,,,,RNU6-432P
ENSG00000122035,ENSMUSG00000029641,Rasl11a,1,RASL11A
ENSG00000212409,,,,RNY4P18
ENSG00000207401,,,,Y_RNA
ENSG00000274755,ENSMUSG00000084579,Gm23661,0,U2
ENSG00000223238,,,,RNA5SP294
ENSG00000201444,,,,RNU6-1082P
ENSG00000207329,,,,Y_RNA
ENSG00000242256,,,,RN7SL57P
ENSG00000199525,,,,RNA5SP295
ENSG00000243911,,,,RN7SL430P
ENSG00000207814,,,,MIR147A
ENSG00000222356,ENSMUSG00001118666,Gm23516,0,RNU6-710P
ENSG00000199313,,,,RNU4-82P
ENSG00000241246,,,,RN7SL302P
ENSG00000206658,,,,RNU6-1039P
ENSG00000207726,ENSMUSG00000070102,Mir455,1,MIR455
ENSG00000207595,,,,MIR181A2
ENSG00000216817,,,,R3HDM2P2
ENSG00000207737,ENSMUSG00000065578,Mir181b-2,1,MIR181B2
ENSG00000253079,,,,NRON
ENSG00000272476,,,,
ENSG00000252985,,,,SNORD116
ENSG00000276124,,,,MIR6855
ENSG00000198833,ENSMUSG00000028277,Ube2j1,1,UBE2J1
ENSG00000212395,ENSMUSG00000064692,Gm24151,0,
ENSG00000240767,,,,RN7SL288P
ENSG00000243845,,,,RN7SL30P
ENSG00000266514,,,,MIR3689F
ENSG00000252521,,,,RNU5D-2P
ENSG00000252854,ENSMUSG00002076129,7SK,0,RN7SKP5
ENSG00000221676,,,,RNU6ATAC
ENSG00000263897,,,,MIR4669
ENSG00000265872,,,,MIR3689A
ENSG00000264744,,,,MIR3689C
ENSG00000251106,,,,ABITRAMP1
ENSG00000265848,,,,MIR3689D1
ENSG00000264136,,,,MIR3689D2
ENSG00000240853,,,,RN7SL328P
ENSG00000264163,,,,MIR3689B
ENSG00000266827,,,,MIR3689E
ENSG00000207693,,,,MIR602
ENSG00000261275,,,,
ENSG00000287863,,,,
ENSG00000223256,,,,RNU6-785P
ENSG00000271833,,,,
ENSG00000224155,,,,
ENSG00000213673,,,,SLC25A5P3
ENSG00000261097,,,,LINC00563
ENSG00000118690,ENSMUSG00000071324,Armc2,1,ARMC2
ENSG00000196636,ENSMUSG00000042505,Sdhaf3,1,SDHAF3
ENSG00000136856,ENSMUSG00000026791,Slc2a8,1,SLC2A8
ENSG00000223336,,,,RNU2-6P
ENSG00000252385,,,,RNU6-68P
ENSG00000241353,,,,PPP1R2P4
ENSG00000285576,,,,
ENSG00000227019,,,,OR7E101P
ENSG00000078246,ENSMUSG00000001521,Tulp3,1,TULP3
ENSG00000132437,ENSMUSG00000020182,Ddc,1,DDC
ENSG00000277228,,,,
ENSG00000205105,,,,COX17P1
ENSG00000255207,,,,
ENSG00000279297,,,,
ENSG00000254207,,,,
ENSG00000275427,,,,
ENSG00000230243,,,,FKBP1AP3
ENSG00000162337,ENSMUSG00000024913,Lrp5,1,LRP5
ENSG00000272267,,,,
ENSG00000232948,ENSMUSG00000075573,Defb47,1,DEFB130A
ENSG00000080618,ENSMUSG00000021999,Cpb2,1,CPB2
ENSG00000141447,ENSMUSG00000044252,Osbpl1a,1,OSBPL1A
ENSG00000284746,,,,
ENSG00000271248,,,,
ENSG00000255273,,,,
ENSG00000254839,,,,
ENSG00000272505,,,,
ENSG00000285975,ENSMUSG00000079112,Fam90a1a,0,FAM90A7P
ENSG00000285975,ENSMUSG00000043549,Fam90a1b,0,FAM90A7P
ENSG00000205989,,,,DEFB109C
ENSG00000253252,,,,
ENSG00000146285,ENSMUSG00000044770,Scml4,1,SCML4
ENSG00000281961,,,,
ENSG00000253958,ENSMUSG00000055976,Cldn23,1,CLDN23
ENSG00000164821,ENSMUSG00000065956,Defa37,0,DEFA4
ENSG00000164821,ENSMUSG00000079114,Defa42,0,DEFA4
ENSG00000164821,ENSMUSG00000082211,Defa27,0,DEFA4
ENSG00000164821,ENSMUSG00000094818,Defa32,0,DEFA4
ENSG00000164821,ENSMUSG00000074439,Defa5,0,DEFA4
ENSG00000164821,ENSMUSG00000063206,Defa34,0,DEFA4
ENSG00000164821,ENSMUSG00000058618,Defa39,0,DEFA4
ENSG00000164821,ENSMUSG00000094687,Defa25,0,DEFA4
ENSG00000164821,ENSMUSG00000094662,Defa36,0,DEFA4
ENSG00000164821,ENSMUSG00000074444,Defa30,0,DEFA4
ENSG00000164821,ENSMUSG00000079120,AY761185,0,DEFA4
ENSG00000164821,ENSMUSG00000074437,Defa29,0,DEFA4
ENSG00000164821,ENSMUSG00000060208,Defa17,0,DEFA4
ENSG00000164821,ENSMUSG00000074440,Defa3,0,DEFA4
ENSG00000164821,ENSMUSG00000074447,Defa21,0,DEFA4
ENSG00000164821,ENSMUSG00000074434,Defa28,0,DEFA4
ENSG00000164821,ENSMUSG00000079113,Defa43,0,DEFA4
ENSG00000164821,ENSMUSG00000074446,Defa23,0,DEFA4
ENSG00000164821,ENSMUSG00000064213,Defa24,0,DEFA4
ENSG00000164821,ENSMUSG00000079116,Defa41,0,DEFA4
ENSG00000164821,ENSMUSG00000060070,Defa26,0,DEFA4
ENSG00000164821,ENSMUSG00000061958,Defa38,0,DEFA4
ENSG00000164821,ENSMUSG00000096295,Defa2,0,DEFA4
ENSG00000164821,ENSMUSG00000074443,Defa22,0,DEFA4
ENSG00000164821,ENSMUSG00000095066,Defa20,0,DEFA4
ENSG00000164821,ENSMUSG00000074442,Defa31,0,DEFA4
ENSG00000164821,ENSMUSG00000074441,Defa40,0,DEFA4
ENSG00000164821,ENSMUSG00000094362,Defa33,0,DEFA4
ENSG00000164821,ENSMUSG00000061845,Defa35,0,DEFA4
ENSG00000261296,,,,
ENSG00000205879,,,,FAM90A2P
ENSG00000074696,ENSMUSG00000033629,Hacd3,1,HACD3
ENSG00000286969,,,,
ENSG00000248944,,,,FAM90A6P
ENSG00000234178,,,,DEFA11P
ENSG00000070190,ENSMUSG00000028159,Dapp1,1,DAPP1
ENSG00000284728,,,,
ENSG00000255437,,,,
ENSG00000253280,,,,
ENSG00000131982,,,,UBE2L2
ENSG00000254237,,,,
ENSG00000135447,ENSMUSG00000022490,Ppp1r1a,1,PPP1R1A
ENSG00000118369,ENSMUSG00000035713,Usp35,1,USP35
ENSG00000100298,ENSMUSG00000009585,Apobec3,0,APOBEC3H
ENSG00000280215,,,,
ENSG00000173281,ENSMUSG00000046794,Ppp1r3b,1,PPP1R3B
ENSG00000220660,,,,
ENSG00000178033,ENSMUSG00000049872,Calhm5,1,CALHM5
ENSG00000253257,,,,MTND4P7
ENSG00000273870,,,,
ENSG00000261451,,,,
ENSG00000287455,,,,
ENSG00000064999,ENSMUSG00000024219,Anks1,1,ANKS1A
ENSG00000226439,,,,
ENSG00000274723,,,,
ENSG00000249463,,,,
ENSG00000104213,ENSMUSG00000031595,Pdgfrl,1,PDGFRL
ENSG00000151475,ENSMUSG00000069041,Slc25a31,1,SLC25A31
ENSG00000270766,,,,
ENSG00000286671,,,,
ENSG00000278845,ENSMUSG00000018882,Mrpl45,1,MRPL45
ENSG00000276058,,,,STMN1P1
ENSG00000139173,ENSMUSG00000063296,Tmem117,1,TMEM117
ENSG00000244004,,,,RPS3AP19
ENSG00000177023,ENSMUSG00000052554,Defb34,0,DEFB104B
ENSG00000177023,ENSMUSG00000048500,Defb15,0,DEFB104B
ENSG00000177023,ENSMUSG00000027468,Defb22,0,DEFB104B
ENSG00000249262,,,,
ENSG00000136167,ENSMUSG00000021998,Lcp1,1,LCP1
ENSG00000087128,ENSMUSG00000054537,Tmprss11e,1,TMPRSS11E
ENSG00000253496,,,,
ENSG00000236377,,,,
ENSG00000266282,,,,UBL5P2
ENSG00000278097,,,,
ENSG00000253887,,,,
ENSG00000255178,,,,LINC02720
ENSG00000263729,,,,
ENSG00000265293,,,,ARGFXP2
ENSG00000253262,,,,
ENSG00000254746,,,,
ENSG00000285913,ENSMUSG00000079112,Fam90a1a,0,FAM90A18P
ENSG00000285913,ENSMUSG00000043549,Fam90a1b,0,FAM90A18P
ENSG00000274767,,,,
ENSG00000282686,,,,
ENSG00000282692,,,,
ENSG00000087095,ENSMUSG00000017376,Nlk,1,NLK
ENSG00000215374,,,,FAM66B
ENSG00000285816,ENSMUSG00000024833,Pola2,1,
ENSG00000255385,,,,UBTFL10
ENSG00000254512,,,,PHBP2
ENSG00000186895,ENSMUSG00000031074,Fgf3,1,FGF3
ENSG00000242431,,,,
ENSG00000138650,ENSMUSG00000049100,Pcdh10,1,PCDH10
ENSG00000215403,,,,LL22NC01-81G9.3
ENSG00000237706,,,,TRIM51EP
ENSG00000257987,ENSMUSG00000022993,Tex49,1,TEX49
ENSG00000185264,ENSMUSG00000062154,Tex33,1,TEX33
ENSG00000256568,,,,
ENSG00000257616,,,,
ENSG00000149798,ENSMUSG00000045664,Cdc42ep2,1,CDC42EP2
ENSG00000180806,ENSMUSG00000036139,Hoxc9,1,HOXC9
ENSG00000173273,ENSMUSG00000031529,Tnks,1,TNKS
ENSG00000255162,,,,
ENSG00000166013,,,,TRIM53BP
ENSG00000170006,ENSMUSG00000056498,Tmem154,1,TMEM154
ENSG00000271508,,,,
ENSG00000234611,,,,OR2AT2P
ENSG00000256185,,,,
ENSG00000286511,,,,
ENSG00000151229,ENSMUSG00000036298,Slc2a13,1,SLC2A13
ENSG00000173653,ENSMUSG00000024889,Rce1,1,RCE1
ENSG00000249012,,,,
ENSG00000101138,ENSMUSG00000027498,Cstf1,1,CSTF1
ENSG00000085382,ENSMUSG00000038822,Hace1,1,HACE1
ENSG00000250375,,,,
ENSG00000185158,ENSMUSG00000034239,Gm884,0,LRRC37B
ENSG00000185158,ENSMUSG00000078632,Lrrc37a,0,LRRC37B
ENSG00000198092,ENSMUSG00000048764,Tmprss11f,1,TMPRSS11F
ENSG00000128309,ENSMUSG00000071711,Mpst,1,MPST
ENSG00000251022,,,,THAP9-AS1
ENSG00000179919,,,,OR10A7
ENSG00000196152,,,,ZNF79
ENSG00000133687,ENSMUSG00000030306,Tmtc1,1,TMTC1
ENSG00000197958,ENSMUSG00000038900,Rpl12,1,RPL12
ENSG00000258983,,,,
ENSG00000255132,,,,
ENSG00000254885,,,,
ENSG00000222990,,,,RNU4-22P
ENSG00000258789,,,,
ENSG00000175264,ENSMUSG00000027221,Chst1,1,CHST1
ENSG00000261702,,,,
ENSG00000260172,,,,LINC01413
ENSG00000259307,,,,PLCB2-AS1
ENSG00000213333,,,,NPM1P50
ENSG00000183324,ENSMUSG00000074269,Rec114,1,REC114
ENSG00000255187,,,,LINC02748
ENSG00000279738,,,,
ENSG00000207227,,,,RNU6-900P
ENSG00000278948,,,,
ENSG00000280430,,,,
ENSG00000100722,ENSMUSG00000021012,Zc3h14,1,ZC3H14
ENSG00000287821,,,,
ENSG00000286665,,,,
ENSG00000128346,ENSMUSG00000033029,1700088E04Rik,1,C22orf23
ENSG00000287841,,,,
ENSG00000283601,,,,MS4A19P
ENSG00000254579,,,,
ENSG00000179299,ENSMUSG00000029206,Nsun7,1,NSUN7
ENSG00000243672,,,,RPS3AP40
ENSG00000204450,,,,TRIM64
ENSG00000164715,ENSMUSG00000038970,Lmtk2,1,LMTK2
ENSG00000228601,,,,RPL39P
ENSG00000281183,,,,NPTN-IT1
ENSG00000022277,ENSMUSG00000027502,Rtf2,1,RTF2
ENSG00000259591,,,,
ENSG00000137513,ENSMUSG00000018995,Nars2,1,NARS2
ENSG00000286696,,,,
ENSG00000273851,,,,
ENSG00000259410,,,,
ENSG00000101639,ENSMUSG00000024542,Cep192,1,CEP192
ENSG00000259473,,,,LINC02205
ENSG00000251161,,,,
ENSG00000271232,,,,CARS1P1
ENSG00000201302,ENSMUSG00000077526,Gm25379,0,SNORA65
ENSG00000201302,ENSMUSG00000065200,Gm24613,0,SNORA65
ENSG00000201302,ENSMUSG00000064525,Gm26440,0,SNORA65
ENSG00000201302,ENSMUSG00000064671,Gm22807,0,SNORA65
ENSG00000200788,,,,Y_RNA
ENSG00000124313,ENSMUSG00000041115,Iqsec2,1,IQSEC2
ENSG00000167139,ENSMUSG00000036244,Tbc1d21,1,TBC1D21
ENSG00000136830,ENSMUSG00000026796,Niban2,1,NIBAN2
ENSG00000185037,,,,ZNF733P
ENSG00000272582,,,,
ENSG00000176826,,,,FKBP9P1
ENSG00000261129,,,,
ENSG00000100142,ENSMUSG00000033020,Polr2f,1,POLR2F
ENSG00000250361,ENSMUSG00000051839,Gypa,0,GYPB
ENSG00000274591,,,,
ENSG00000122547,ENSMUSG00000036611,Eepd1,1,EEPD1
ENSG00000180116,ENSMUSG00000078932,CN725425,1,C12orf40
ENSG00000253166,,,,
ENSG00000254715,,,,OR7E154P
ENSG00000155970,ENSMUSG00000039478,Micu3,1,MICU3
ENSG00000223402,,,,
ENSG00000234312,,,,SAPCD2P4
ENSG00000223665,,,,
ENSG00000254915,,,,
ENSG00000213787,,,,RPL7AP38
ENSG00000280367,,,,
ENSG00000111704,ENSMUSG00000012396,Nanog,1,NANOG
ENSG00000177409,ENSMUSG00000047735,Samd9l,1,SAMD9L
ENSG00000077514,,,,POLD3
ENSG00000234117,,,,
ENSG00000232131,,,,NCOA7-AS1
ENSG00000224984,,,,
ENSG00000260109,,,,
ENSG00000218350,,,,LYPLA1P3
ENSG00000287818,,,,
ENSG00000156642,ENSMUSG00000032336,Nptn,1,NPTN
ENSG00000112773,ENSMUSG00000032265,Tent5a,1,TENT5A
ENSG00000276241,,,,
ENSG00000215475,ENSMUSG00000091722,Siah3,1,SIAH3
ENSG00000172156,ENSMUSG00000020676,Ccl11,1,CCL11
ENSG00000220506,,,,
ENSG00000229301,,,,
ENSG00000225580,,,,PA2G4P5
ENSG00000111371,ENSMUSG00000023169,Slc38a1,1,SLC38A1
ENSG00000286987,,,,
ENSG00000250752,,,,RPL23AP96
ENSG00000219703,,,,RAP1BP3
ENSG00000227148,,,,
ENSG00000270382,,,,
ENSG00000223508,,,,RPL23AP53
ENSG00000275832,ENSMUSG00000049807,Arhgap23,1,ARHGAP23
ENSG00000262803,,,,
ENSG00000241149,,,,ZNF722P
ENSG00000220240,,,,
ENSG00000228627,,,,
ENSG00000237851,,,,
ENSG00000284617,,,,
ENSG00000218029,,,,
ENSG00000187229,,,,
ENSG00000227491,,,,CCNJP1
ENSG00000231817,,,,LINC01198
ENSG00000219135,,,,RPL23AP48
ENSG00000284523,,,,
ENSG00000231930,,,,
ENSG00000218870,,,,SLC25A6P6
ENSG00000224349,,,,FAM135A-AS1
ENSG00000284289,,,,MIR6820
ENSG00000215373,,,,FAM90A5P
ENSG00000284266,,,,MIR4534
ENSG00000222044,,,,
ENSG00000273720,,,,
ENSG00000253130,,,,
ENSG00000273214,,,,
ENSG00000228085,,,,
ENSG00000112276,ENSMUSG00000071317,Bves,1,BVES
ENSG00000227982,,,,RPL7P30
ENSG00000277253,,,,CICP28
ENSG00000250076,,,,MAPRE1P2
ENSG00000230244,,,,RAD23BP2
ENSG00000287542,ENSMUSG00000029804,Herc3,1,
ENSG00000244510,,,,
ENSG00000100151,ENSMUSG00000068206,Pick1,1,PICK1
ENSG00000100151,ENSMUSG00000116121,Gm49486,1,PICK1
ENSG00000285927,,,,
ENSG00000225371,,,,CICP8
ENSG00000260721,,,,
ENSG00000186472,ENSMUSG00000061601,Pclo,1,PCLO
ENSG00000170153,ENSMUSG00000047747,Rnf150,1,RNF150
ENSG00000154359,ENSMUSG00000039633,Lonrf1,1,LONRF1
ENSG00000131269,ENSMUSG00000031333,Abcb7,1,ABCB7
ENSG00000279571,,,,
ENSG00000124103,ENSMUSG00000027505,Fam209,1,FAM209A
ENSG00000187024,ENSMUSG00000053746,Ptrh1,1,PTRH1
ENSG00000280387,,,,
ENSG00000213714,ENSMUSG00000027505,Fam209,1,FAM209B
ENSG00000287079,,,,
ENSG00000087589,ENSMUSG00000074570,Cass4,1,CASS4
ENSG00000216412,,,,RPL12P2
ENSG00000234806,,,,RPL26P29
ENSG00000270294,,,,XIAPP1
ENSG00000218617,,,,
ENSG00000224758,,,,LINC01167
ENSG00000213108,,,,BTF3L4P3
ENSG00000213185,,,,FAM24B
ENSG00000285446,ENSMUSG00000039497,Dse,0,
ENSG00000203778,ENSMUSG00000051736,Fam229b,1,FAM229B
ENSG00000274297,,,,
ENSG00000287565,,,,
ENSG00000248510,,,,LINC02267
ENSG00000285941,,,,
ENSG00000279913,,,,
ENSG00000264970,,,,
ENSG00000250919,,,,UGT2B26P
ENSG00000214338,ENSMUSG00000038916,Soga3,1,SOGA3
ENSG00000287361,,,,
ENSG00000178802,ENSMUSG00000032306,Mpi,1,MPI
ENSG00000275152,,,,CCL16
ENSG00000284722,,,,
ENSG00000273599,,,,
ENSG00000280307,,,,
ENSG00000101247,ENSMUSG00000027384,Ndufaf5,1,NDUFAF5
ENSG00000227725,,,,POLR2MP1
ENSG00000254803,,,,
ENSG00000119973,ENSMUSG00000045052,Prlhr,1,PRLHR
ENSG00000270323,,,,
ENSG00000248434,,,,
ENSG00000283874,,,,MIR3911
ENSG00000249764,,,,
ENSG00000160401,ENSMUSG00000038987,Cfap157,1,CFAP157
ENSG00000249000,,,,
ENSG00000232437,,,,RPS26P42
ENSG00000166012,ENSMUSG00000031939,Taf1d,0,TAF1D
ENSG00000138152,ENSMUSG00000040298,Btbd16,1,BTBD16
ENSG00000251266,,,,LINC02429
ENSG00000108688,ENSMUSG00000035373,Ccl7,1,CCL7
ENSG00000109445,ENSMUSG00000031711,Zfp330,1,ZNF330
ENSG00000111879,ENSMUSG00000019856,Fam184a,1,FAM184A
ENSG00000279903,,,,SLC7A2-IT1
ENSG00000167094,ENSMUSG00000039021,Ttc16,1,TTC16
ENSG00000287740,,,,
ENSG00000253267,,,,DLGAP2-AS1
ENSG00000122507,ENSMUSG00000035919,Bbs9,1,BBS9
ENSG00000226117,,,,
ENSG00000244086,,,,
ENSG00000275944,,,,
ENSG00000175806,ENSMUSG00000054733,Msra,1,MSRA
ENSG00000065154,ENSMUSG00000030934,Oat,1,OAT
ENSG00000275385,ENSMUSG00000000982,Ccl3,0,CCL18
ENSG00000160404,ENSMUSG00000009563,Tor2a,1,TOR2A
ENSG00000277089,,,,CCL3-AS1
ENSG00000275718,ENSMUSG00000019122,Ccl9,0,CCL15
ENSG00000275718,ENSMUSG00000018927,Ccl6,0,CCL15
ENSG00000173988,ENSMUSG00000021997,Lrrc63,0,LRRC63
ENSG00000283381,,,,
ENSG00000213025,,,,COX20P1
ENSG00000276490,ENSMUSG00000025002,Cyp2c55,0,
ENSG00000251372,,,,LINC00499
ENSG00000141738,ENSMUSG00000019312,Grb7,1,GRB7
ENSG00000170430,ENSMUSG00000054612,Mgmt,1,MGMT
ENSG00000124201,ENSMUSG00000039501,Znfx1,1,ZNFX1
ENSG00000287476,,,,
ENSG00000254242,,,,
ENSG00000095370,ENSMUSG00000059013,Sh2d3c,1,SH2D3C
ENSG00000253125,,,,
ENSG00000156398,ENSMUSG00000025036,Sfxn2,1,SFXN2
ENSG00000233739,,,,
ENSG00000272720,,,,
ENSG00000279080,,,,
ENSG00000229599,,,,LINC00411
ENSG00000230549,,,,USP17L1
ENSG00000250532,,,,
ENSG00000128298,ENSMUSG00000018126,Baiap2l2,1,BAIAP2L2
ENSG00000248698,,,,LINC01085
ENSG00000285237,,,,PRSS52P
ENSG00000286622,,,,
ENSG00000244289,,,,RPS3AP35
ENSG00000250403,,,,
ENSG00000198129,ENSMUSG00000044222,Defb13,0,DEFB107B
ENSG00000145217,ENSMUSG00000046959,Slc26a1,1,SLC26A1
ENSG00000102452,ENSMUSG00000000197,Nalcn,1,NALCN
ENSG00000255076,,,,
ENSG00000280294,,,,
ENSG00000240486,,,,RPL23AP54
ENSG00000176797,ENSMUSG00000046354,Defb14,1,DEFB103A
ENSG00000073921,ENSMUSG00000039361,Picalm,1,PICALM
ENSG00000285675,,,,
ENSG00000161179,ENSMUSG00000041774,Ydjc,1,YDJC
ENSG00000253866,,,,TMEM97P2
ENSG00000254272,,,,BTF3P3
ENSG00000272995,,,,
ENSG00000248896,,,,
ENSG00000163071,ENSMUSG00000029155,Spata18,1,SPATA18
ENSG00000215371,,,,DEFB108C
ENSG00000177410,,,,ZFAS1
ENSG00000134020,ENSMUSG00000022085,Pebp4,0,PEBP4
ENSG00000161180,ENSMUSG00000022768,Ccdc116,1,CCDC116
ENSG00000164816,ENSMUSG00000065956,Defa37,0,DEFA5
ENSG00000164816,ENSMUSG00000079114,Defa42,0,DEFA5
ENSG00000164816,ENSMUSG00000082211,Defa27,0,DEFA5
ENSG00000164816,ENSMUSG00000094818,Defa32,0,DEFA5
ENSG00000164816,ENSMUSG00000074439,Defa5,0,DEFA5
ENSG00000164816,ENSMUSG00000063206,Defa34,0,DEFA5
ENSG00000164816,ENSMUSG00000058618,Defa39,0,DEFA5
ENSG00000164816,ENSMUSG00000094687,Defa25,0,DEFA5
ENSG00000164816,ENSMUSG00000094662,Defa36,0,DEFA5
ENSG00000164816,ENSMUSG00000074444,Defa30,0,DEFA5
ENSG00000164816,ENSMUSG00000079120,AY761185,0,DEFA5
ENSG00000164816,ENSMUSG00000074437,Defa29,0,DEFA5
ENSG00000164816,ENSMUSG00000060208,Defa17,0,DEFA5
ENSG00000164816,ENSMUSG00000074440,Defa3,0,DEFA5
ENSG00000164816,ENSMUSG00000074447,Defa21,0,DEFA5
ENSG00000164816,ENSMUSG00000074434,Defa28,0,DEFA5
ENSG00000164816,ENSMUSG00000079113,Defa43,0,DEFA5
ENSG00000164816,ENSMUSG00000074446,Defa23,0,DEFA5
ENSG00000164816,ENSMUSG00000064213,Defa24,0,DEFA5
ENSG00000164816,ENSMUSG00000079116,Defa41,0,DEFA5
ENSG00000164816,ENSMUSG00000060070,Defa26,0,DEFA5
ENSG00000164816,ENSMUSG00000061958,Defa38,0,DEFA5
ENSG00000164816,ENSMUSG00000096295,Defa2,0,DEFA5
ENSG00000164816,ENSMUSG00000074443,Defa22,0,DEFA5
ENSG00000164816,ENSMUSG00000095066,Defa20,0,DEFA5
ENSG00000164816,ENSMUSG00000074442,Defa31,0,DEFA5
ENSG00000164816,ENSMUSG00000074441,Defa40,0,DEFA5
ENSG00000164816,ENSMUSG00000094362,Defa33,0,DEFA5
ENSG00000164816,ENSMUSG00000061845,Defa35,0,DEFA5
ENSG00000273484,,,,OR6R2P
ENSG00000214366,,,,EIF4EP5
ENSG00000273342,,,,
ENSG00000128228,ENSMUSG00000022769,Sdf2l1,1,SDF2L1
ENSG00000184647,ENSMUSG00000034623,Prss55,1,PRSS55
ENSG00000148735,ENSMUSG00000035818,Plekhs1,0,PLEKHS1
ENSG00000207751,,,,
ENSG00000138641,ENSMUSG00000029804,Herc3,1,HERC3
ENSG00000212102,ENSMUSG00000076288,Mir301b,1,MIR301B
ENSG00000283871,,,,MIR130B
ENSG00000284630,,,,
ENSG00000254160,,,,
ENSG00000284651,,,,
ENSG00000284654,,,,
ENSG00000275591,ENSMUSG00000039814,Xkr5,1,XKR5
ENSG00000284621,,,,
ENSG00000272954,,,,
ENSG00000100023,ENSMUSG00000022771,Ppil2,1,PPIL2
ENSG00000253896,,,,
ENSG00000287747,,,,
ENSG00000279919,,,,
ENSG00000275688,ENSMUSG00000019122,Ccl9,0,CCL15-CCL14
ENSG00000275688,ENSMUSG00000018927,Ccl6,0,CCL15-CCL14
ENSG00000277466,,,,
ENSG00000253189,,,,
ENSG00000253649,ENSMUSG00000052099,Prss51,1,PRSS51
ENSG00000264174,,,,
ENSG00000276755,,,,
ENSG00000265428,,,,
ENSG00000261156,,,,LINC01989
ENSG00000277830,,,,
ENSG00000209042,ENSMUSG00000077515,Gm25878,1,SNORD12C
ENSG00000285950,ENSMUSG00000079112,Fam90a1a,0,FAM90A10P
ENSG00000285950,ENSMUSG00000043549,Fam90a1b,0,FAM90A10P
ENSG00000274760,,,,
ENSG00000222365,ENSMUSG00000077565,Gm23201,1,SNORD12B
ENSG00000222365,ENSMUSG00000077294,Gm24123,0,SNORD12B
ENSG00000263485,,,,
ENSG00000277967,,,,
ENSG00000212304,ENSMUSG00000077698,Snord12,1,SNORD12
ENSG00000269918,,,,
ENSG00000124171,ENSMUSG00000044641,Pard6b,1,PARD6B
ENSG00000285607,ENSMUSG00000079112,Fam90a1a,0,FAM90A9P
ENSG00000285607,ENSMUSG00000043549,Fam90a1b,0,FAM90A9P
ENSG00000286196,,,,
ENSG00000136807,ENSMUSG00000009555,Cdk9,1,CDK9
ENSG00000266828,,,,RN7SL712P
ENSG00000231371,,,,AKR1B1P8
ENSG00000275342,ENSMUSG00000050271,Prag1,1,PRAG1
ENSG00000230043,,,,TMSB4XP6
ENSG00000234558,,,,API5P1
ENSG00000245482,,,,
